"Date","sm"
"20180817",7.1
"20180818",6.4
"20180819",5.45
"20181012",10.3818181818182
"20181013",7
"20181014",6.05
"20181015",8.8
"20181016",12.975
"20181017",12.6
"20181018",12.2
"20181019",13.375
"20181020",12.35
"20181021",11.8
"20181022",11.025
"20181023",10.7
"20181024",9.875
"20181025",9.6
"20181026",9.125
"20181027",9
"20181028",8.5
"20181029",7.9
"20181030",7.6
"20181031",7.3
"20181101",6.8
"20181102",6.525
"20181103",6
"20181104",8.45
"20181105",8.075
"20181106",7.1
"20181107",6.8
"20181108",5.475
"20181109",5.2
"20181110",4.325
"20181111",4.05
"20181112",3.65
"20181113",3.325
"20181114",3.3
"20181115",2.85
"20181116",2.8
"20181117",3
"20181118",2.7
"20181119",2.7
"20181120",3
"20181121",2.3
"20181122",2.2
"20181123",2.35
"20181124",7.6
"20181125",7.825
"20181126",7.275
"20181127",6.4
"20181128",5.4
"20181129",4.9
"20181130",4.5
"20181201",4
"20181202",3.5
"20181203",2.95
"20181204",3.175
"20181205",3.1
"20181206",2.55
"20181207",3.075
"20181208",2.675
"20181209",2.475
"20181210",2.6
"20181211",2.2
"20181212",2.75
"20181213",2.2
"20181214",2.5
"20181215",2.8
"20181216",2.325
"20181217",2.4
"20181218",2.175
"20181219",2.55
"20181220",2.8
"20181221",2.25
"20181222",2.4
"20181223",2.5
"20181224",2.2
"20181225",2.125
"20181226",2.4
"20181227",2.4
"20181228",2.175
